ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),27/05/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),31/05/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,MASCULINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),02/06/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADOLESCENTES,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),03/06/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),04/06/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,MENORES,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),07/06/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),11/06/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),12/06/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADOLESCENTES,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),13/06/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),24/06/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADOLESCENTES,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),05/07/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),25/07/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADOLESCENTES,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),30/07/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,MASCULINO,ADOLESCENTES,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),04/08/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),05/08/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),13/08/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),15/08/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,MASCULINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),17/08/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),17/08/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,MASCULINO,MENORES,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),20/08/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),27/08/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADOLESCENTES,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),27/08/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,MASCULINO,MENORES,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),12/09/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),26/09/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),28/09/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),21/10/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),15/11/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),23/11/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),30/11/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),15/12/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADOLESCENTES,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,NARIÑO,01/06/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05483000,1
